0|00500
flights|06105
Flinders|06106
Flinders Island|06107
flock|06108
flocks|06109
flood|06110
flooded|06111
flooding|06112
floods|06113
flow|06114
flow management|06115
flow management unit|06116
fluctuated|06117
fluctuating|06118
fluctuation|06119
fly|06120
fly neighbourly|06121
fly neighbourly area|06122
flying|06123
flying fox|06124
flying foxes|06125
FM|06126
FMS|06127
fod|06128
fog|06129
fog bank|06130
fog banks|06131
fog patches|06132
fog patches in area|06133
Fokker|06134
Fokker 100|06135
Fokker 50|06136
follow|06137
followed|06138
following|06139
follows|06140
foot|06141
for|06142
for aerodrome movement procedures|06143
for all aircraft|06144
for all other arrival|06145
for all other arrivals|06146
for all other departure|06147
for all other departures|06148
for all training aircraft|06149
for arrival|06150
for arrival and departure|06151
for arrivals|06152
for arrivals and departures|06153
for circuit aircraft|06154
for current aerodrome status|06155
for departure|06156
for departures|06157
for detail|06158
for details|06159
for further detail|06160
for further details|06161
for further information|06162
for further instructions|06163
for inbound airways clearance|06164
for isolated severe turbulence|06165
for light aircraft|06166
for non jet departures|06167
for occasional severe turbulence|06168
for other arrival|06169
for other arrivals|06170
for other departure|06171
for other departures|06172
for other operations|06173
for start and pushback|06174
for taxiway entry clearance|06175
for test|06176
force|06177
forecast|06178
forecast wind|06179
forecasted|06180
forecasting|06181
forecasting centre|06182
forecasts|06183
formation|06184
forming|06185
Forster|06186
fox|06187
foxes|06188
foxmike|06189
Foxtrot|06190
fracto|06191
frangible|06192
free|06193
freeway|06194
Freeway Overpass|06195
freezing|06196
freezing drizzle|06197
freezing fog|06198
freezing level|06199
freezing rain|06200
freight|06201
frequencies|06202
frequency|06203
frequent|06204
Friday|06205
from|06206
from east|06207
from north|06208
from north and east|06209
from north and west|06210
from south|06211
from south and east|06212
from south and west|06213
from the east|06214
from the north|06215
from the north and east|06216
from the north and west|06217
from the south|06218
from the south and east|06219
from the south and west|06220
from the threshold|06221
from the west|06222
from threshold|06223
from time|06224
from west|06225
front|06226
frontal|06227
frost|06228
fruit|06229
FS|06230
FTS|06231
fuel|06232
fuel remaining|06233
full|06234
full length available|06235
full stop landing|06236
fully|06237
functionality|06238
funnel|06239
funnel cloud|06240
further|06241
G|07000
gain|07001
gained|07002
gaining|07003
galahs|07004
gale|07005
gales|07006
gap|07007
gaps|07008
gasoline|07009
gate|07010
gateway|07011
Gateway Bridge|07012
GBAS|07013
GBAS landing system|07014
GBAS-2|07015
GBAS-2 landing system|07016
GCA|07017
geese|07018
general|07019
general aviation|07020
general aviation aerodrome|07021
general aviation aerodrome procedures|07022
geographic|07023
Georgetown|07024
Geraldton|07025
Giles|07026
Gingin|07027
Gladstone|07028
glare|07029
Glenfield|07030
Glengyle|07031
Glenormiston|07032
glide|07033
glide path|07034
glide path intercept|07035
glider|07036
glider flying|07037
gliders|07038
gliding|07039
global|07040
Global Express|07041
global navigation satellite system|07042
global navigation system|07043
global positioning system|07044
globe|07045
Globemaster|07046
GLONASS|07047
GLS|07048
GNS|07049
GNSS|07050
go|07051
go around|07052
goggle|07053
goggles|07054
gold|07055
Gold Coast|07056
Golf|07057
Goochegoochera|07058
good|07059
goose|07060
Goulburn|07061
Gove|07062
GPS|07063
GPS RAIM|07064
gradient|07065
gradu|07066
gradual|07067
gradually|07068
Grafton|07069
grains|07070
Grande Prix|07071
granted|07072
grass|07073
grass cutter|07074
grass cutting|07075
grass fire|07076
grass landing area|07077
grass mowing|07078
grass runway|07079
grass runways|07080
grassed|07081
gravel|07082
greater|07083
greater than|07084
greater than 1 0 kilometres|07085
green|07086
grey|07087
greyhound|07088
groove|07089
grooved|07090
grooves|07091
gross|07092
ground|07093
ground aids|07094
ground based|07095
ground based augmentation system|07096
ground check|07097
ground control|07098
ground controlled approach|07099
ground delay program|07100
ground earth station|07101
ground fog|07102
ground frequency|07103
ground or approach|07104
ground or tower|07105
ground speed|07106
ground staff|07107
ground tower or approach|07108
ground tower or Melbourne approach|07109
ground tower or Sydney approach|07110
group|07111
group flashing|07112
groups|07113
groups of|07114
grove|07115
guard|07116
guard lights|07117
guard points|07118
guarded|07119
guarding|07120
guards|07121
guidance|07122
guide|07123
guided|07124
guiding|07125
gunnery|07126
GURAK|07127
gust|07128
gusting|07129
gusting to|07130
gusts|07131
Gympie|07132
gyrocopter|07133
gyrocopters|07134
H|08000
H24|08001
hail|08002
half|08003
Hamilton|08004
Hamilton Island|08005
hand|08006
handling|08007
hang|08008
hang glider|08009
hang gliders|08010
hang gliding|08011
hangar|08012
hangars|08013
happy|08014
Happy new year|08015
harbour|08016
hard|08017
hardstand|08018
harmony|08019
has|08020
has been encountered|08021
has been reported|08022
haul|08023
have|08024
have been encountered|08025
have been reported|08026
hawk|08027
Hawker|08028
Hawker de Havilland|08029
hazard|08030
hazard alert|08031
hazard alert current|08032
hazard beacon|08033
hazardous|08034
hazards|08035
haze|08036
hazy|08037
head|08038
head wind|08039
heading|08040
headland|08041
healthy|08042
hear|08043
heard|08044
hearing|08045
heavy|08046
heavy drizzle|08047
heavy dust storm|08048
heavy freezing drizzle|08049
heavy freezing rain|08050
heavy hail|08051
heavy rain|08052
heavy rain and snow|08053
heavy rain showers|08054
heavy sand storm|08055
heavy showers|08056
heavy showers of rain|08057
heavy showers of rain and snow|08058
heavy snow|08059
heavy snow showers|08060
heavy thunderstorms|08061
heavy thunderstorms with hail|08062
heavy thunderstorms with rain|08063
hectopascal|08064
hectopascals|08065
height|08066
height above|08067
height above aerodrome|08068
height above threshold|08069
heights|08070
held|08071
helicopter|08072
helicopter landing site|08073
helicopter operations|08074
helicopters|08075
helipad|08076
helo|08077
help|08078
Herc|08079
Hercules|08080
here|08081
hertz|08082
Hervey|08083
Hervey Bay|08084
HF|08085
high|08086
high frequency|08087
high intensity approach lighting|08088
high intensity approach lights|08089
high intensity lighting|08090
high intensity lighting on|08091
high intensity obstacle lights|08092
high intensity runway lighting|08093
high intensity runway lights|08094
higher|08095
hill|08096
hills|08097
HJ|08098
HLA|08099
HN|08100
ho|08101
ho ho ho|08102
Hobart|08103
hold|08104
hold short|08105
hold short lighting|08106
hold short lights|08107
holding|08108
holding point|08109
holding points|08110
holding position|08111
holiday|08112
holidays|08113
home|08114
Homebush|08115
Homebush Bay|08116
homestead|08117
hook|08118
hookcable|08119
hookwire|08120
horizontal|08121
horizontal surface|08122
hospital|08123
hospital aircraft|08124
hot|08125
Hotel|08126
hotspot|08127
hour|08128
hours|08129
hours of daylight saving|08130
hover|08131
hovering|08132
HS748|08133
Hughenden|08134
humidity|08135
hundred|08136
Hungerford|08137
hurricane|08138
I|09000
IAL|09001
IAS|09002
IBA|09003
ibis|09004
IBS|09005
ICAO|09006
ice|09007
ice crystals|09008
ice pellets|09009
icing|09010
ICN|09011
ident|09012
identification|09013
identification beacon|09014
identification zone|09015
identified|09016
identifier|09017
identify|09018
if|09019
if no contact|09020
if operational requirement|09021
if operationally required|09022
if required|09023
IFF|09024
Iffley|09025
IFR|09026
IFR aircraft|09027
IFR aircraft must notify IFR|09028
IFR arrivals|09029
IFR departures|09030
ignore|09031
illuminated|09032
illuminated wind indicator|09033
illumination|09034
Illyushin|09035
ILS|09036
ILS and localiser|09037
ILS approach|09038
ILS PRM|09039
IMC|09040
immediate|09041
immediately|09042
immigration|09043
implemented|09044
important|09045
improve|09046
improved|09047
improvement|09048
improving|09049
in|09050
in and out of cloud|09051
in and out of clouds|09052
in area|09053
in circuit area|09054
in cloud|09055
in flight|09056
in fog|09057
in force|09058
in haze|09059
in operation|09060
in passing showers|09061
in progress|09062
in rain|09063
in service|09064
in showers|09065
in smoke haze|09066
in terminal area|09067
in the circuit area|09068
in the terminal area|09069
in the vicinity|09070
in turbulence|09071
in use|09072
in valleys|09073
in vicinity|09074
inboard|09075
inbound|09076
INC|09077
INCERFA|09078
inch|09079
inches|09080
incident|09081
incidents|09082
include|09083
included|09084
including|09085
increase|09086
increased|09087
increased to|09088
increasing|09089
increasing to|09090
indefinite|09091
indefinite ceiling|09092
indefinitely|09093
independent|09094
independent departures in progress|09095
independent parallel approaches in progress|09096
independent parallel operations in progress|09097
independent sideband|09098
India|09099
indicate|09100
indicated|09101
indicated air speed|09102
indicates|09103
indicating|09104
indication|09105
indications|09106
indicator|09107
indicators|09108
Indonesia|09109
industrial|09110
Indy|09111
inertial|09112
inertial navigation system|09113
inflow|09114
info|09115
inform|09116
information|09117
information service|09118
infringe|09119
infringed|09120
infringement|09121
infringes|09122
infringing|09123
Ingham|09124
ingress|09125
initial|09126
initial approach fix|09127
initiation|09128
Injune|09129
inland|09130
inlet|09131
inner|09132
inner locator|09133
inner marker|09134
Innes|09135
Innisfail|09136
inoperative|09137
INS|09138
insect|09139
insects|09140
inside|09141
inside runway strip|09142
inside the runway strip|09143
inspection|09144
install|09145
installation|09146
installed|09147
Instantaneous cloud height|09148
Instantaneous cloud heights|09149
instruction|09150
instructions|09151
instrument|09152
instrument approach|09153
instrument approach and landing|09154
instrument approach chart|09155
instruments|09156
integrity|09157
intense|09158
intensify|09159
intensifying|09160
intensity|09161
intensity decreasing|09162
intensity increasing|09163
intensity no change|09164
intention|09165
intentions|09166
inter|09167
intercept|09168
interchange|09169
interference|09170
interior|09171
interleaved|09172
intermediate|09173
intermediate approach fix|09174
intermediate fix|09175
intermittent|09176
intermittently|09177
internal|09178
international|09179
internet|09180
interrogator|09181
interrupt|09182
interrupted|09183
interruption|09184
intersect|09185
intersecting|09186
intersection|09187
intersections|09188
interval|09189
into|09190
Inverell|09191
inversion|09192
invert|09193
inverted|09194
Iroquois|09195
is|09196
is being jammed|09197
is covered by|09198
is non controlled|09199
is not available|09200
is off|09201
is on|09202
is partially covered by|09203
ISA|09204
Isisford|09205
island|09206
islands|09207
isolated|09208
isolated light showers|09209
isolated light showers in area|09210
isolated showers|09211
isolated showers in area|09212
isolated thunderstorms|09213
isolated thunderstorms in area|09214
issue|09215
issued|09216
issued by|09217
issues|09218
issuing|09219
it|09220
Ivanhoe|09221
J|10000
J-Bar|10001
Jacobs|10002
Jacobs Well|10003
jammed|10004
Jandakot|10005
January|10006
jet|10007
jet aircraft|10008
jet aircraft expect runway|10009
jet arrivals expect runway|10010
jet barrier|10011
jet stream|10012
jets|10013
jets and all aircraft|10014
Jetstar|10015
Juliett|10016
July|10017
jump|10018
jumping|10019
June|10020
K|11000
Kalgoorlie|11001
Kalgoorlie-Boulder|11002
Kalkallo|11003
KAMBA|11004
Kamilaroi|11005
kangaroo|11006
Kangaroo Island|11007
kangaroos|11008
Karratha|11009
Katoomba|11010
KEELS|11011
keep|11012
keeping|11013
kelvin|11014
Kilmore|11015
Kilo|11016
kilogram|11017
kilograms|11018
kilohertz|11019
kilometre|11020
kilometres|11021
kilometres per hour|11022
kilopascal|11023
kilopascals|11024
kilowatt|11025
kilowatts|11026
King|11027
King Island|11028
Kingair|11029
Kingaroy|11030
Kingscote|11031
Kintore|11032
Kiowa|11033
knot|11034
knots|11035
known|11036
Kununarra|11037
L|12000
LAHSO|12001
lake|12002
Lake George|12003
land|12004
land and hold short operations|12005
landed|12006
landing|12007
landing aircraft|12008
landing direction indicator|12009
landing distance available|12010
landing lights|12011
landing system|12012
landing weight|12013
landings|12014
lands|12015
lane|12016
lane of entry|12017
Laravale|12018
large|12019
larger|12020
largest|12021
laser|12022
lasers|12023
last|12024
last 10 minutes|12025
last available|12026
last available exit|12027
last hour|12028
last light|12029
late|12030
later|12031
lateral|12032
latest|12033
latitude|12034
Latrobe|12035
Launceston|12036
Laverton|12037
Lawn|12038
layer|12039
layered|12040
lead|12041
lead in|12042
leading|12043
Learmonth|12044
leave|12045
leaving|12046
lee|12047
left|12048
left and centre|12049
left and right|12050
left base|12051
left centre and right|12052
left hand|12053
left hand circuit|12054
left hand side|12055
left right and centre|12056
left side|12057
left side of runway|12058
Leigh|12059
Leigh Creek|12060
length|12061
length reduced|12062
lengths|12063
less|12064
less than|12065
level|12066
levels|12067
licensed|12068
lieu|12069
light|12070
light aircraft|12071
light and variable|12072
light intensity|12073
light intensity high|12074
light intensity low|12075
light intensity medium|12076
light rain|12077
light rain showers|12078
light showers|12079
light showers in vicinity|12080
light showers of rain|12081
light snow|12082
lighted|12083
lighting|12084
lighting system|12085
lightning|12086
lightning last hour|12087
lights|12088
Lima|12089
limit|12090
limitation|12091
limited|12092
limiting|12093
limits|12094
line|12095
line along coast|12096
line squall|12097
lines|12098
lineup|12099
link|12100
listen|12101
Listen here|12102
Listen here for further instructions|12103
listening|12104
lit|12105
little|12106
Little River Mouth|12107
live|12108
loading|12109
local|12110
local mean time|12111
local time|12112
localiser|12113
locally|12114
locate|12115
located|12116
location|12117
locations|12118
locator|12119
Lockhart|12120
Lockhart River|12121
Lockheed|12122
Londonderry|12123
long|12124
long haul|12125
long range|12126
longer|12127
longest|12128
longitude|12129
Longreach|12130
look|12131
Look for a green light|12132
loop|12133
loose|12134
loose stones|12135
lose|12136
lost|12137
lots|12138
low|12139
low drifting|12140
low drifting dust|12141
low drifting sand|12142
low drifting snow|12143
low frequency|12144
low intensity obstacle lights|12145
low intensity runway lights|12146
low jet route|12147
low level helicopter operations|12148
low level navigation|12149
low level operations|12150
low visibility operations|12151
low visibility procedures|12152
low visibility procedures in force|12153
lower|12154
lower limits|12155
lower patches|12156
lowered|12157
lowest|12158
lowest safe altitude|12159
lowest usable level|12160
lying|12161
M|13000
Macchi|13001
mach|13002
mach number|13003
machinery|13004
Mackay|13005
Macquarie|13006
made|13007
magnetic|13008
magnetic variation|13009
main|13010
mainly|13011
maintain|13012
maintain altitude|13013
maintained|13014
maintaining|13015
maintenance|13016
major|13017
Majura|13018
make|13019
malfunction|13020
manage|13021
managed|13022
management|13023
manager|13024
managing|13025
mandatory|13026
mandatory broadcast procedures|13027
MANDU|13028
Mangalore|13029
manned|13030
manoeuvre|13031
manoeuvres|13032
manual|13033
many|13034
many birds|13035
many birds in area|13036
March|13037
Marchetti|13038
marching|13039
Mareeba|13040
marginal|13041
marine|13042
marines|13043
maritime|13044
marked|13045
marker|13046
marker board|13047
marker boards|13048
marker radio beacon|13049
markers|13050
marking|13051
markings|13052
Maroochydore|13053
marshall|13054
marshaller|13055
marshalling|13056
marshalls|13057
mast|13058
max|13059
maxima|13060
maximum|13061
maximum cross wind|13062
maximum down wind|13063
maximum landing weight|13064
maximum take off weight|13065
maximum tyre pressure|13066
maximum wind gust|13067
May|13068
may be|13069
MBZ|13070
MBZ procedures|13071
MBZ procedures apply on|13072
MBZ procedures required|13073
McArthur|13074
McArthur River|13075
McDonnell|13076
McDonnell Douglas|13077
MCG|13078
MD|13079
MD11|13080
MD80|13081
MD90|13082
MEA|13083
Meadow|13084
mean|13085
mean sea level|13086
measure|13087
measured|13088
measures|13089
measuring|13090
mechanical|13091
medical|13092
medium|13093
medium frequency|13094
medium intensity approach lighting|13095
medium intensity obstacle lights|13096
medium intensity runway lighting|13097
medium intensity runway lights|13098
medium range|13099
Meekatharra|13100
megahertz|13101
Melbourne|13102
Melbourne FIR|13103
Melton|13104
men|13105
men and equipment|13106
men and hand tools|13107
men with hand tools|13108
Mendooran|13109
mercy|13110
Merimbula|13111
merry|13112
Merry Christmas|13113
message|13114
messages|13115
MET|13116
MET office|13117
MET radar|13118
MET report|13119
MET watch office|13120
METAR|13121
METAR for|13122
meteorological|13123
meteorological office|13124
meteorological watch office|13125
meteorology|13126
metering|13127
method|13128
metre|13129
metres|13130
metres per second|13131
metric|13132
metro|13133
Metroliner|13134
mic|13135
microburst|13136
microbursts|13137
microlight|13138
microlights|13139
microphone|13140
microwave|13141
microwave landing system|13142
mid|13143
mid field|13144
mid point|13145
middle|13146
middle locator|13147
middle marker|13148
Middlemount|13149
Middleton|13150
might|13151
migrating|13152
Mike|13153
Mildura|13154
mile|13155
miles|13156
miles per hour|13157
miles per second|13158
military|13159
military CTAF|13160
military low jet|13161
military low jet route|13162
military operating area|13163
military operating areas|13164
millibar|13165
millibars|13166
millimetres|13167
min|13168
mine|13169
minima|13170
minimal|13171
minimum|13172
minimum descent altitude|13173
minimum enroute altitude|13174
minimum eye height|13175
minimum obstacle clearance|13176
minimum required|13177
minimum required climb gradient|13178
minimum sector altitude|13179
minimum vector altitude|13180
Minlaton|13181
minor|13182
minus|13183
minute|13184
minutes|13185
miscellaneous|13186
miss|13187
missed|13188
missed approach|13189
missed approach holding fix|13190
missed approach point|13191
missed approach procedure|13192
missed approach turning fix|13193
missile|13194
missiles|13195
missing|13196
mist|13197
mixed|13198
MLS|13199
Mobil|13200
mockup|13201
Modbury|13202
mode|13203
model|13204
models|13205
moderate|13206
moderate overshoot|13207
moderate to severe|13208
moderate to severe turbulence|13209
moderate turbulence|13210
moderate undershoot|13211
moderate wind shear|13212
moderately|13213
modes|13214
modified|13215
modus|13216
Monday|13217
Monday to Friday|13218
monitor|13219
monitored|13220
monitoring|13221
Monkira|13222
monopulse|13223
monsoon|13224
month|13225
Monty|13226
Moomba|13227
moon|13228
Moonee|13229
Moonee Valley Racecourse|13230
moonlight|13231
Moorabbin|13232
MOPS|13233
Moranbah|13234
more|13235
more than|13236
Moree|13237
Moreton|13238
Moreton Bay|13239
Moreton Island|13240
morning|13241
Mornington|13242
Moruya|13243
most|13244
mostly|13245
moths|13246
motor|13247
motors|13248
mount|13249
Mount Blackwood|13250
Mount Canobolis|13251
Mount Gambier|13252
Mount Ginini|13253
Mount Hotham|13254
Mount Isa|13255
Mount Lofty|13256
Mount Majura|13257
Mount Moubullan|13258
Mount William|13259
mountain|13260
mountain waves|13261
mountains|13262
mouth|13263
move|13264
moved|13265
movement|13266
movements|13267
moves|13268
moving|13269
mower|13270
mowers|13271
mowing|13272
MSA|13273
MSSR|13274
MTAF|13275
multi|13276
multiple|13277
Mungindi|13278
must|13279
must be obtained|13280
must broadcast intentions on|13281
must contact|13282
must notify|13283
must notify IFR|13284
must notify VFR|13285
must use|13286
Muttaburra|13287
N|14000
NAIPS|14001
Naracoorte|14002
Narrabri|14003
Narrandera|14004
Narromine|14005
national|14006
national aeronautical information|14007
nautical|14008
nautical mile|14009
nautical miles|14010
nav|14011
navaid|14012
navaid training|14013
navaids|14014
navigation|14015
navigation aid|14016
Navy|14017
NDB|14018
near|14019
nearby|14020
negative|14021
neighbour|14022
neighbourly|14023
net|14024
network|14025
new|14026
New South Wales|14027
New Zealand|14028
Newman|14029
Newport|14030
next|14031
Nhill|14032
night|14033
night VFR|14034
night vision goggles|14035
nil|14036
Nil cloud detected|14037
Nil current|14038
nil ident|14039
Nil sig cloud|14040
Nil sig weather|14041
Nil significant cloud|14042
Nil significant weather|14043
nimbo|14044
nimbostratus|14045
nimbus|14046
no|14047
No change|14048
No cloud detected|14049
No directional information available|14050
No directional variation|14051
No side wind|14052
No significant|14053
no significant change|14054
No significant cloud|14055
No significant weather|14056
No TAF amendment|14057
no transgression zone|14058
NOBAR|14059
node|14060
noise|14061
noise abatement|14062
noise abatement procedures|14063
nominate|14064
nominated|14065
nominating|14066
nomination|14067
non|14068
non controlled|14069
non directional|14070
non jet aircraft|14071
non precision approach|14072
none|14073
normal|14074
normal operating zone|14075
normally|14076
Normanton|14077
north|14078
north and east|14079
north and north east|14080
north and north west|14081
north and west|14082
north east|14083
north easterly|14084
north north east|14085
north north west|14086
north west|14087
north westerly|14088
northbound|14089
northerly|14090
northern|14091
Northern Territory|14092
nosig|14093
not|14094
not allowed|14095
not available|14096
not before|14097
not known|14098
not operating|14099
not permitted|14100
not protected|14101
not reported|14102
not to be used|14103
not to use|14104
not visible|14105
NOTAM|14106
NOTAM office|14107
NOTAMs|14108
notice|14109
notification|14110
notifies|14111
notify|14112
notify receipt of|14113
notify receipt of information|14114
November|14115
now|14116
Nowra|14117
NOZ|14118
NSW|14119
NTZ|14120
number|14121
numbers|14122
numerous|14123
O|15000
Oakey|15001
oblique|15002
obscure|15003
obscured|15004
obscuring|15005
observation|15006
observe|15007
observed|15008
observer|15009
observers|15010
observing|15011
obstacle|15012
obstacle clearance altitude|15013
obstacle clearance height|15014
obstacle free zone|15015
obstacles|15016
obstruct|15017
obstructed|15018
obstructing|15019
obstruction|15020
obtain|15021
obtained|15022
obtaining|15023
OCA|15024
occasion|15025
occasional|15026
occasional rain showers|15027
occasional showers of rain|15028
occasionally|15029
occasions|15030
occulting|15031
occur|15032
occurrence|15033
occurring|15034
ocean|15035
oceanic|15036
oceanic control area|15037
OCTA|15038
OCTAs|15039
October|15040
OCTR|15041
of|15042
of aerodrome|15043
of airport|15044
of apron|15045
of Barwon West|15046
of hail|15047
of ice|15048
of runway|15049
of runway intersection|15050
of runway strip|15051
of sand|15052
of snow|15053
of Sydney tower|15054
of taxiway|15055
of the aerodrome|15056
of the airport|15057
of the apron|15058
of the parallel runway|15059
of the runway|15060
of the runway intersection|15061
of the runway strip|15062
of the taxiway|15063
of the tower|15064
of this instruction|15065
of this message|15066
of tower|15067
of water|15068
off|15069
off for maintenance|15070
office|15071
officer|15072
offline|15073
offset|15074
oil|15075
oil spill|15076
OK|15077
okta|15078
oktas|15079
OLA|15080
OLAs|15081
old|15082
OLDI|15083
omni|15084
on|15085
on aerodrome|15086
on airport|15087
on apron|15088
on aprons|15089
on board|15090
on combined ACD and SMC frequencies|15091
on crossing runways|15092
on final|15093
on final and opposite base|15094
On first contact with|15095
on receipt of ATIS|15096
on request|15097
on runway|15098
on runways|15099
on tarmac|15100
on taxiway|15101
on taxiways|15102
on test|15103
on the aerodrome|15104
on top|15105
on trial|15106
once|15107
online|15108
only|15109
only available|15110
onset|15111
onwards|15112
Oodnadatta|15113
opaque|15114
open|15115
opened|15116
opening|15117
opens|15118
operate|15119
operated|15120
operates|15121
operating|15122
operating on reduced power|15123
operating on the aerodrome|15124
operating with a flight number|15125
operating with reduced power|15126
operating within runway strip|15127
operation|15128
operational|15129
operational meteorological|15130
operationally|15131
operationally required|15132
operations|15133
operative|15134
operator|15135
operators|15136
OPMET|15137
opposite|15138
OPR|15139
ops|15140
OPTIC|15141
or|15142
or vacating a runway|15143
Orange|15144
Orbost|15145
order|15146
orders|15147
ordnance|15148
organisation|15149
organised|15150
orientation|15151
Orientos|15152
origin|15153
originated|15154
originating|15155
ORP|15156
Osborne|15157
Oscar|15158
other|15159
other times|15160
OTLED|15161
our|15162
ours|15163
out|15164
out of order|15165
out of service|15166
outage|15167
outages|15168
outboard|15169
outbound|15170
outer|15171
outer locator|15172
outer marker|15173
outflow|15174
outlook|15175
outset|15176
outside|15177
outside control area|15178
outside control zone|15179
outside controlled area|15180
outside runway side stripe|15181
outside runway strip|15182
outside the runway strip|15183
over|15184
over aerodrome|15185
over airport|15186
over runway|15187
over the threshold|15188
over threshold|15189
over water|15190
overcast|15191
overfly|15192
overflying|15193
overhead|15194
overnight|15195
overpass|15196
overrun|15197
overshoot|15198
overshooting|15199
P|16000
P3|16001
pad|16002
painted|16003
painting|16004
pair|16005
paired|16006
PAL|16007
Papa|16008
PAPI|16009
PAPIs|16010
Papua New Guinea|16011
para|16012
Paraburdoo|16013
parachute|16014
parachute jumping|16015
parachute jumping exercise|16016
parachutes|16017
parachuting|16018
parade|16019
Parafield|16020
parallel|16021
Parallel runway operations in progress|16022
park|16023
parked|16024
Parkerville|16025
Parkes|16026
parking|16027
part|16028
partial|16029
partially|16030
partially covered by fog|16031
participation|16032
parts|16033
pass|16034
passage|16035
passed|16036
passenger|16037
passengers|16038
passing|16039
passive|16040
past|16041
patches|16042
patches of hail|16043
patches of sand|16044
patches of snow|16045
patches of water|16046
path|16047
Patricia|16048
pattern|16049
pavement|16050
PC|16051
PC9|16052
PDC|16053
peak|16054
peak gusts|16055
Pearce|16056
pelican|16057
pelicans|16058
pellets|16059
penalties|16060
penalties may apply|16061
penalty|16062
peninsula|16063
per|16064
percent|16065
performance|16066
performance based navigation|16067
perimeter|16068
period|16069
periods|16070
permanent|16071
permission|16072
permit|16073
permitted|16074
persist|16075
person|16076
personnel|16077
persons|16078
Perth|16079
phase|16080
phenomena|16081
phone|16082
picture|16083
pier|16084
pierced|16085
pierced steel plank|16086
pilot|16087
pilot activated lighting|16088
pilot controlled lighting|16089
pilot monitored|16090
pilots|16091
pink|16092
Piper|16093
place|16094
placed|16095
plan|16096
plane|16097
planes|16098
planned|16099
planning|16100
please|16101
Plenty|16102
plus|16103
PNG|16104
PNR|16105
POB|16106
point|16107
Point Cook|16108
Point Lookout|16109
point of no return|16110
points|16111
police|16112
poor|16113
Pormpuraaw|16114
port|16115
Port Hedland|16116
Port Moresby|16117
Port Phillip Bay|16118
portable|16119
ports|16120
position|16121
position indicating|16122
position indicator|16123
positions|16124
possible|16125
